Gene ID	Gene Name	condition1.foldChange	condition1.pValue	condition2.foldChange	condition2.pValue	condition3.foldChange	condition3.pValue	condition4.foldChange	condition4.pValue	condition5.foldChange	condition5.pValue	condition6.foldChange	condition6.pValue
ENSG00000110063	DCPS	0.7	0.0852684974508277	0.2	0.87047426012168	2.3	5.4610498173123E-12	0.7	9.14182209461781E-5	1.5	3.55777891513634E-5	0.4	0.0432025940127409
ENSG00000110066	KMT5B	-0.2	0.410225250290813			-0.5	0.0059557835689234	-0.1	0.295719762164306	-0.2	0.27727483301005	-0.1	0.245403523619533
ENSG00000110074	FOXRED1			-0.1	0.999871213639684			-0.2	0.122975199778351	0.1	0.83679391630619	-0.1	0.349353314368183
ENSG00000110075	PPP6R3	-0.3	0.443979125400829	0.1	0.818388875086125	0.3	0.247197055435675			0.6	0.0076947472591522	-0.1	0.220318310690813
ENSG00000110076	NRXN2	-0.4	0.783036563412339			-0.2	0.830764663223114	0.2	0.708898649893196	0.2	0.852633631158162		
ENSG00000110077	MS4A6A	1.1	0.0106115364208295			-0.3	0.535338756875534			-1.3	1.75357562752282E-6		
ENSG00000110079	MS4A4A	0.4	0.656119559782197			-0.7	0.256838585234143			-1.1	0.0243750609387112		
ENSG00000110080	ST3GAL4	-0.2	0.894192386268727	0.4	0.318486397604115	1.2	0.0130286341135871	1.3	1.61505553409789E-7	1.0	0.160291626876673	0.7	0.00794425304296844
ENSG00000110090	CPT1A	-1.2	2.54564050035862E-4	-0.3	0.428952389475941	-1.7	2.58410023050442E-16	-0.6	5.07146291745582E-4	-0.5	0.0652631967177933	-0.3	0.151777281498384
ENSG00000110092	CCND1	0.4	0.402155347473101	-0.1	0.999871213639684	0.7	0.0905280526900076	0.1	0.544739821358833	0.3	0.453006534133865	0.2	0.337019416217248
ENSG00000110107	PRPF19			0.1	0.984446054952928	1.2	2.68682584954586E-10	0.4	1.26406480966865E-4	1.2	3.31706256202832E-10	0.3	0.00662631625338448
ENSG00000110108	TMEM109	0.5	0.114574993607729			0.8	2.07186853846016E-6	0.2	0.237142511035827	0.3	0.208152247908168	0.2	0.138759810690034
ENSG00000110169	HPX							-0.1	0.925771503082225				
ENSG00000110171	TRIM3	-0.6	0.58123419660532			-0.7	0.363981304650308			-0.1	0.921850361824248	0.1	0.888536894005254
ENSG00000110172	CHORDC1	0.5	0.272316697457242	-0.1	0.999871213639684	0.6	0.0993469624057668			0.2	0.774383158426628	0.2	0.526049300978091
ENSG00000110195	FOLR1							0.2	0.654151636370527				
ENSG00000110200	ANAPC15	1.7	0.0700870845998694	-0.2	0.984446054952928	0.8	0.398234434514078	0.5	0.215468151905544			0.8	0.0217089827077701
ENSG00000110218	PANX1	1.3	0.00445851872526882	0.2	0.94571799582715	1.1	0.00335097364643564	0.3	0.229576615837727	-0.2	0.822208334252187	0.1	0.835224669365069
ENSG00000110237	ARHGEF17	0.6	0.387290201375307	0.1	0.999871213639684	1.3	1.88489610379525E-4	0.5	0.0665737983890409	0.6	0.235586980714795	0.3	0.289893221032149
ENSG00000110274	CEP164	0.2	0.758360671378574	0.1	0.959365810813257	1.0	0.0015784805912116	0.4	0.00132153511758903	0.9	0.00337667576536502	0.3	0.0206395209348544
ENSG00000110315	RNF141	-0.3	0.363313866962621	0.1	0.973748646790044	-0.1	0.758092892457479	0.3	0.0018999232258914	0.2	0.389511982944536	0.2	0.10233721198153
ENSG00000110318	CEP126	-0.5	0.530269849226901	-0.2	0.839458625675006	-0.7	0.227427714041026	-0.3	0.200775920006459	-0.1	0.872454239876564		
ENSG00000110321	EIF4G2	0.1	0.676356693175579	0.1	0.432620048628503	-0.1	0.503019974426127	0.1	0.367565416536581	-0.2	0.240740521790389	-0.1	0.484921943968261
ENSG00000110324	IL10RA	1.7	7.9665622524645E-6	0.3	0.741642533790997	1.5	1.17405618586692E-5	0.9	0.0209208986036419	-0.2	0.574250347100901	0.4	0.355945830639136
ENSG00000110328	GALNT18	1.7	0.00396589278527567	0.1	0.999871213639684	2.9	9.92140742179587E-8	0.2	0.540802080613697	0.8	0.271785574573934	0.1	0.807897460626246
ENSG00000110330	BIRC2	0.1	0.721687064930579			-0.2	0.456600640755817	0.1	0.179078892097684	-0.3	0.240698823438222	0.1	0.105642428957393
ENSG00000110344	UBE4A	0.1	0.793832728214732			-0.8	6.72894372584573E-4	-0.4	1.07348800300151E-4	-0.9	1.70898062884189E-6	-0.4	1.42016783217791E-5
ENSG00000110367	DDX6	-0.2	0.506257441838671			0.8	1.31802282386581E-6	0.4	4.22281526363623E-5	1.0	9.34934293342042E-9	0.3	6.32846649855602E-4
ENSG00000110395	CBL	0.3	0.411620216841492	-0.1	0.999871213639684	0.5	0.077892003081132	0.3	0.00911353639733981	0.1	0.678903050918738	0.3	0.001772741586706
ENSG00000110400	NECTIN1	-0.1	0.912789052248529	-0.1	0.999871213639684	-0.2	0.579627392673858			-0.1	0.760805421719679		
ENSG00000110422	HIPK3	0.3	0.303283827726958			0.5	0.00282622117268286	0.4	3.01232496460846E-5	0.3	0.154343551343056	0.4	3.95523124109257E-7
ENSG00000110427	KIAA1549L			0.1	0.996406765944722			0.4	0.419434920784765			0.1	0.875705326602229
ENSG00000110429	FBXO3					-0.1	0.738101003613668	0.3	0.0234092291099188	-0.1	0.900266998618831	0.3	0.0175468928698253
ENSG00000110435	PDHX	-0.2	0.75044191983845			-0.1	0.666052716981241			0.1	0.87838808601126		
ENSG00000110436	SLC1A2	1.3	0.205459823874252			2.0	0.0418559727156955						
ENSG00000110442	COMMD9	0.1	0.935870286758969	0.1	0.999871213639684	-0.3	0.299389355730024	-0.1	0.549729651976886	-0.3	0.37213843649401	-0.2	0.165671951627916
ENSG00000110446	SLC15A3	1.2	0.0542564041780936	0.2	0.92955986738365	0.8	0.147239276620835	0.6	0.107668119360791	-0.5	0.343779276534934	0.2	0.634019917353342
ENSG00000110448	CD5	1.5	0.0467787662162535	0.2	0.775960475430919	1.8	0.0039024605812851	0.8	0.0603608502809471	0.2	0.832986393983646	0.2	0.594492103233126
ENSG00000110455	ACCS	-0.8	0.155821056688397			-0.1	0.860478992901382	0.1	0.525964887358108	0.7	0.0687788880384769	0.1	0.549642103826825
ENSG00000110492	MDK	0.3	0.515425867003597	0.5	0.0830857385337479	0.1	0.870231183070779	0.4	0.18507385268827	-0.2	0.474939896217578	-0.3	0.153099638698376
ENSG00000110497	AMBRA1	-0.7	0.170123746461008			0.5	0.291368147799529	0.2	0.211823574227671	1.2	1.41632230111961E-5	0.2	0.425871121630953
ENSG00000110514	MADD	-0.5	0.252037454469768			0.6	0.0564305963356666	0.3	0.0252535872784929	1.2	9.6237093765409E-5	0.3	0.0244333079590384
ENSG00000110536	PTPMT1	0.1	0.935540654806905	0.1	0.999871213639684	1.2	0.00151595045336124	0.4	0.0124617116491594	1.1	0.00678491061892888	0.3	0.145959485034459
ENSG00000110583	NAA40	0.2	0.774564849031463	-0.1	0.999871213639684	0.2	0.733855291153604			-0.1	0.930884184474552		
ENSG00000110619	CARS1	0.4	0.0722923533194074			0.1	0.755901193223335			-0.3	0.238733711076525		
ENSG00000110628	SLC22A18	-0.7	0.0997986133324481	-0.1	0.999871213639684	-2.0	2.16147346817877E-11	-0.5	0.00695385321356924	-1.2	1.89465729932288E-5	-0.4	0.0306430927723731
ENSG00000110651	CD81	0.7	0.00913520914338557			-0.1	0.710149170501367	-0.3	0.119827308849527	-0.8	1.40411172485175E-5	-0.3	0.0990221014958073
ENSG00000110660	SLC35F2	-0.4	0.418498148336929	-0.1	0.957257190095919	-1.2	1.11829387772942E-5	-0.5	5.64139100135015E-8	-0.7	0.0249626452838366	-0.4	3.01915456208524E-5
ENSG00000110680	CALCA			-0.1	0.995734224585591			-0.4	0.461466331540097			0.1	0.9171542749373
ENSG00000110693	SOX6	-0.3	0.741313099979947			-0.3	0.676416875260148	-0.1	0.816016278104782	0.1	0.899041677223148	-0.1	0.824294705803395
ENSG00000110696	C11orf58	0.2	0.473123301343267			2.2	4.32215862990237E-29	1.1	3.37059466190056E-13	1.9	2.49654979786941E-26	1.2	1.36631312040229E-14
ENSG00000110697	PITPNM1	-0.1	0.957254172406411	0.1	0.999871213639684	1.8	0.00108456952083706	0.6	0.0456789993725714	1.8	3.86546437486102E-6	0.4	0.197277755856442
ENSG00000110700	RPS13					-0.7	1.65892564213466E-4	-0.1	0.333205390163313	-0.7	6.45566711612847E-7	-0.1	0.516594040666027
ENSG00000110711	AIP	-0.1	0.891217566688643			-0.4	0.223911827062433	-0.2	0.126470786616922	-0.3	0.439129461864032	-0.2	0.208845227971381
ENSG00000110713	NUP98	-0.1	0.854946317755563	0.1	0.999871213639684	0.7	0.0049750609965132	0.3	0.0278124070631367	0.8	0.00187669029735552	0.2	0.103919960700603
ENSG00000110717	NDUFS8	-0.2	0.50906951957219			-0.8	7.53788823794284E-6	-0.4	4.10108198844644E-5	-0.5	0.0636468983726884	-0.5	6.27018838693599E-6
ENSG00000110719	TCIRG1	0.2	0.720900676173408	0.3	0.297283068174318	1.0	0.0104092138177765	0.5	0.00564056442493838	0.8	0.0328335410390904	0.1	0.769606729070668
ENSG00000110721	CHKA	-0.7	0.175358144851728			-0.4	0.377137682187441	0.2	0.177360389382011	0.3	0.397947245575961	0.2	0.339116499835816
ENSG00000110723	EXPH5	-1.5	0.00328883922136273	-0.3	0.527999586111843	-1.8	6.64467121931399E-5	-0.5	2.00808820667234E-4	-0.2	0.356124339062596	-0.2	0.261975324646259
ENSG00000110756	HPS5	0.3	0.663107823420924			0.4	0.317988704752693			0.2	0.759720285865145		
ENSG00000110768	GTF2H1	0.2	0.762217159535133	0.1	0.999871213639684	0.5	0.0773622720204916	0.5	9.96738109019822E-6	0.4	0.294508380155842	0.4	6.9671282697734E-4
ENSG00000110777	POU2AF1	2.2	3.79688215038458E-5	0.2	0.775333080295009	2.4	1.3608585924699E-7	0.6	0.0878116505741659	0.1	0.94084234316339		
ENSG00000110799	VWF	1.8	1.87271699854421E-4			1.6	9.58227667308724E-5			-0.3	0.736741853765513		
ENSG00000110801	PSMD9	0.4	0.678814112420578			0.9	0.139876343504527	0.5	0.00844708136754951	0.5	0.459227315366413	0.5	0.0250996176399456
ENSG00000110811	P3H3	1.0	0.164580546890749			2.1	0.00153280902596673			0.8	0.290053925101724		
ENSG00000110841	PPFIBP1	0.8	0.0165851660886824	0.1	0.999871213639684	0.4	0.0669496090999615	0.1	0.656542306456722	-0.3	0.339863796686144		
ENSG00000110848	CD69	1.2	0.161264568765321			1.5	0.0618333804205108			0.1	0.929665442779396		
ENSG00000110851	PRDM4	-0.1	0.913015713111207	-0.1	0.894619836128326	-0.2	0.61657625922947	0.2	0.0929299459870447	-0.1	0.878183520502497	0.3	0.00229915604431114
ENSG00000110852	CLEC2B	1.3	0.018011784729948			1.3	0.00838477471126046			-0.1	0.85190675765801		
ENSG00000110871	COQ5	-0.3	0.359398458677263	-0.1	0.894619836128326	-0.5	0.0418798947485527	-0.1	0.230102187861906	-0.2	0.53206142769598		
ENSG00000110876	SELPLG	1.0	0.0851512708234668			2.1	1.20054842418626E-6	0.1	0.781579887876307	0.9	0.050095368236076		
ENSG00000110880	CORO1C	0.2	0.674279206876699	0.1	0.999871213639684	0.1	0.813972143558365	-0.2	0.150762774626975	-0.1	0.829543409175442	-0.2	0.0718862070224964
ENSG00000110881	ASIC1	-0.3	0.858316622256467	-0.1	0.999871213639684	1.0	0.353214136850255			0.9	0.212073861435671	0.2	0.694857715947282
ENSG00000110887	DAO	-1.1	0.297168474324896			-2.3	0.00659003000071388	-0.3	0.484423460576349	-0.4	0.590711350518797	-0.2	0.661743193792846
ENSG00000110888	CAPRIN2									0.1	0.919477901594612		
ENSG00000110900	TSPAN11	1.6	0.00396480442865636			1.5	0.00450478675398026			-0.1	0.842712813760163		
ENSG00000110906	KCTD10	0.2	0.598418095298091	0.2	0.629164014364611	0.5	0.02438073127105			0.3	0.260276502201219	-0.2	0.162212058865961
ENSG00000110911	SLC11A2			-0.2	0.752257141279607	0.1	0.748641705830965	0.2	0.46577658675249	0.2	0.592582166400315	0.5	0.0175037914733091
ENSG00000110917	MLEC	-0.3	0.115067987369832	-0.1	0.990011182870496			-0.1	0.350263187870245	0.4	0.0445621673984248		
ENSG00000110921	MVK	-0.2	0.791130659402924			0.7	0.0199716283144488	0.1	0.551553280002887	0.9	0.00122811178220782		
ENSG00000110925	CSRNP2	0.5	0.538446720182382	0.1	0.995734224585591	-0.2	0.702790017426954			-0.6	0.202620445379578	-0.2	0.310631186222565
ENSG00000110931	CAMKK2					-0.2	0.287611656131205	-0.2	0.0269859110283612	-0.2	0.489528570365411	-0.2	0.045703115122234
ENSG00000110934	BIN2	0.3	0.73381562093661	-0.3	0.793230678903873			-0.9	0.0291999128279362	-0.2	0.596358550871062	-0.3	0.428885796517342
ENSG00000110944	IL23A	2.5	0.0018775815712808	0.2	0.938612664603507	4.2	6.65063271178222E-8	0.3	0.630608249046503	0.7	0.356539452136882	-0.1	0.781404508409057
ENSG00000110955	ATP5F1B	-0.7	2.85953323696594E-4	-0.1	0.963576372547088	-1.3	2.52526227782694E-17	-0.5	4.61508581178619E-6	-0.6	8.21328765302174E-6	-0.4	6.54315597741528E-4
ENSG00000110958	PTGES3	0.2	0.5637779133781	-0.1	0.976467280923719					-0.1	0.537678020067507	0.1	0.47355052454059
ENSG00000110987	BCL7A	-0.4	0.341420687658151	-0.2	0.778012401597847	0.7	0.0261163658811058	0.4	0.0228410541756933	1.1	4.52019283948641E-5	0.6	1.12348967069808E-5
ENSG00000111011	RSRC2	-0.1	0.796526275897491	-0.1	0.994752763305781	0.4	0.0359098412101522	0.1	0.470571074125731	0.6	0.00907187127534254	0.1	0.126667572664741
ENSG00000111012	CYP27B1			0.5	0.198234522648867	-0.3	0.808072634481399	0.1	0.869414276458026	-0.8	0.314108817357526	-0.8	0.0243110827448707
ENSG00000111052	LIN7A	0.1	0.935512984221911			-0.5	0.688144336892345	-0.3	0.355268920878426	-0.6	0.485661537031846	-0.2	0.472251085171773
ENSG00000111057	KRT18	-0.6	0.203115023900858	-0.2	0.976407285705038	-0.3	0.443836423129302	-0.4	0.0166800380107692	0.3	0.412254273534357	-0.2	0.320982936234659
ENSG00000111058	ACSS3	1.3	0.193836734160011			1.4	0.154017998319248	-0.1	0.913688969627968			-0.2	0.675151950269922
ENSG00000111077	TNS2	0.7	0.152742006538108	-0.1	0.999871213639684	1.4	1.08712136596039E-4	0.2	0.595731377344688	0.6	0.225508176799495	0.2	0.398921643476742
ENSG00000111087	GLI1	0.1	0.940713989880691			0.9	0.2771838866252			0.7	0.267975167121216		
ENSG00000111110	PPM1H	0.8	0.381158478019983	0.1	0.990011182870496	2.4	0.00229916162005153	0.4	0.112858099212843	1.0	0.188035839090774	0.2	0.530471417727315
ENSG00000111142	METAP2							-0.3	1.00814230787236E-4			-0.3	7.97882525935978E-4
ENSG00000111144	LTA4H	-0.1	0.899478041203267	-0.1	0.999871213639684	0.3	0.201215101195493	0.2	0.127852988791705	0.3	0.192965372813327	0.3	0.0199927742747436
ENSG00000111145	ELK3	1.7	7.59971773815205E-9	0.4	0.0830857385337479	2.0	1.27724740012723E-10	0.1	0.696543882886444	0.2	0.622502733823179	-0.3	0.11972345689712
ENSG00000111181	SLC6A12			0.2	0.822792519951618	-1.0	0.373772291564269	0.6	0.207374795911875				
ENSG00000111186	WNT5B	1.3	0.0289730987050477	-0.1	0.999871213639684	1.0	0.047325171865696	0.6	0.216019839911577	-0.4	0.636318775963717	0.8	0.0184026656500437
ENSG00000111196	MAGOHB	0.5	0.360430488393733	0.1	0.999871213639684	0.4	0.175974899180421	-0.1	0.423386182048079	-0.1	0.898977166333224	-0.2	0.117352347351374
ENSG00000111199	TRPV4			0.2	0.852830946547047			0.1	0.825784760838503			-0.3	0.424477214532492
ENSG00000111203	ITFG2	-0.3	0.6022628148985			-0.5	0.0655109145896649	-0.1	0.601679156022062	-0.2	0.522433289695111		
ENSG00000111206	FOXM1			-0.2	0.800311037139662			-0.4	0.386161862373288			0.1	0.772309421620465
ENSG00000111224	PARP11	0.5	0.284161461502561			0.8	0.0189091964254232	0.3	0.0183194917926415	0.3	0.457287434946084	0.3	0.061129300741784
ENSG00000111229	ARPC3			0.1	0.700257098837251	0.5	3.4411051501588E-5	0.2	6.81521127391212E-7	0.5	5.70503564563079E-4	0.1	0.0126576022965432
ENSG00000111231	GPN3	0.4	0.57957643183433			1.0	0.0668100164956655	0.2	0.409492954521106	0.5	0.365325782960148	0.1	0.652230310700777
ENSG00000111237	VPS29	0.3	0.351368364568723			0.3	0.218045386696021						
ENSG00000111247	RAD51AP1	0.5	0.253293325959607			1.6	9.00447497452747E-7	0.2	0.262909970239886	1.2	2.76574819380376E-5	0.2	0.311167995022742
ENSG00000111252	SH2B3	0.2	0.820826315273686	0.1	0.999871213639684	0.2	0.634100135509375	-0.1	0.616306378106157	0.1	0.897087711590412	-0.2	0.382771245608656
ENSG00000111254	AKAP3					0.1	0.924700626279941	-0.1	0.892884831261294			-0.1	0.859138239617751
ENSG00000111261	MANSC1	-0.2	0.758307148311008	0.1	0.999871213639684	-0.5	0.164064184782231	0.1	0.598527346644331	-0.2	0.620060801010915		
ENSG00000111266	DUSP16	-0.6	0.0161380501721051			-1.1	1.79160313633999E-5	-0.3	0.0428032879278377	-0.4	0.0766908369215757	-0.3	0.0342905767683408
ENSG00000111269	CREBL2	0.1	0.866132027573012			0.3	0.062775228379587	0.2	0.0463115862353058	0.3	0.0860486014456079	0.2	0.0110009388098091
ENSG00000111271	ACAD10	-0.3	0.440333820787385	-0.1	0.999871213639684	-1.3	3.76639072300318E-6	-0.5	3.51573344451951E-4	-0.9	0.00287240282882532	-0.4	0.00462347111524221
ENSG00000111275	ALDH2	-0.4	0.099259692017266	-0.1	0.990587547702976	-0.1	0.611571892949837	0.1	0.673635700816239	0.4	0.1139487393266	0.1	0.268379373284464
ENSG00000111276	CDKN1B			-0.1	0.947234998619175	0.6	0.00536372014869803	0.1	0.414340424946243	0.6	7.75219047553906E-4	0.2	0.0671270692532637
ENSG00000111300	NAA25	0.4	0.410510390279809	0.1	0.999871213639684	-0.4	0.396060865935192	-0.3	0.0519126351434405	-0.7	0.104294009320843	-0.3	0.00868942264730189
ENSG00000111305	GSG1	0.7	0.56012383975342			1.7	0.116905009098061						
ENSG00000111319	SCNN1A	-0.5	0.206415875166599			-1.4	1.64821559657321E-5	-0.3	0.0205451786052162	-0.8	4.81935895792626E-4	-0.3	0.00818156029651387
ENSG00000111321	LTBR	-0.3	0.495768137925286			0.1	0.75008040952941	-0.2	0.123772690119046	0.4	0.168820565790596	-0.2	0.0329599376783582
ENSG00000111328	CDK2AP1			-0.1	0.999871213639684	0.4	0.739390009497302	0.2	0.632479923171409	0.3	0.765377693768969	0.3	0.495457783683577
ENSG00000111331	OAS3	0.9	0.00251313731382164	0.3	0.830823751358908	0.6	0.0444627420035014	0.2	0.574475579722735	-0.3	0.42103601669776	-0.2	0.494865451054108
ENSG00000111335	OAS2	2.0	3.41287887761792E-8	0.5	0.103573944649727	1.8	1.25048783458061E-8	1.2	0.00260660646528455	-0.3	0.658069933517005	0.1	0.897714891722621
ENSG00000111341	MGP	2.9	1.29000436709758E-13			2.6	2.18188157722391E-8	0.3	0.494993928160258	-0.3	0.687044855741412		
ENSG00000111344	RASAL1	0.1	0.927760428711558	0.4	0.327216007811003	0.5	0.49230278759413	0.4	0.081834957317454	0.4	0.576464391638543	-0.1	0.796275120950388
ENSG00000111348	ARHGDIB	1.9	1.93292902422436E-10	0.2	0.899323851342327	1.2	3.6300875063872E-5	0.3	0.318981553558367	-0.8	0.00184568284237982		
ENSG00000111358	GTF2H3	0.4	0.408491248052115			0.7	0.0224169013713546	0.3	0.088449932607384	0.3	0.364100961627969	0.3	0.0306584620497898
ENSG00000111361	EIF2B1	0.1	0.883366785598096			-0.2	0.509447421226485			-0.3	0.303554476164652	0.1	0.607055413090219
ENSG00000111364	DDX55	0.3	0.638738005143583	-0.1	0.999871213639684	-0.3	0.492696603646326	-0.5	2.45685110139139E-4	-0.6	0.166828299098649	-0.4	0.00273956692642898
ENSG00000111371	SLC38A1	-0.1	0.851826119905508			0.1	0.784409686942345	0.2	0.0654927798586789	0.2	0.529488741067695	0.2	0.0157385580674122
ENSG00000111412	SPRING1	0.1	0.893374250202114	0.2	0.599352077083932	-0.1	0.79920095296959	0.1	0.250906487893958	-0.1	0.715169698601164		
ENSG00000111424	VDR	-0.9	1.78531003529905E-5	-0.1	0.999871213639684	-1.1	1.31193808470939E-8	-0.6	0.00497631475966961	-0.1	0.654425127165048	-0.4	0.0465718258116042
ENSG00000111432	FZD10	1.9	0.0249497768117484			2.6	0.00286580032544723						
ENSG00000111445	RFC5	0.1	0.925157962586947	-0.1	0.999871213639684	0.6	0.0178340682487867			0.6	0.028043771619336	0.1	0.543926031936292
ENSG00000111450	STX2	1.1	0.0375149907490977			1.5	0.00649171716556545	0.2	0.56573021087937	0.3	0.698201955582533	0.1	0.647688158538731
ENSG00000111481	COPZ1					-0.3	0.160107320604632	-0.2	0.019599742970379	-0.2	0.157591292550455	-0.2	0.0419673329914668
ENSG00000111490	TBC1D30	-0.9	0.109065113764904	-0.1	0.999871213639684	-0.5	0.291825656669907	-0.2	0.39948734316444	0.4	0.333499963521981	-0.1	0.861782351377022
ENSG00000111530	CAND1	0.1	0.602271401037266			0.5	2.40461436073085E-4	0.2	0.00287924729031431	0.4	0.0218422562132531	0.2	0.00902729448066002
ENSG00000111536	IL26	2.7	1.50632109358002E-4			4.2	1.46912745317444E-7						
ENSG00000111540	RAB5B	-0.7	0.133954922917096			1.8	7.66174812847944E-11	1.2	2.62640109960089E-18	2.5	1.10651446439915E-29	1.2	2.58487948552132E-18
ENSG00000111554	MDM1	-0.1	0.961185087356968					0.2	0.487117715652614	0.1	0.878926431781915	0.2	0.358692066406419
ENSG00000111581	NUP107	0.3	0.618778293650117	-0.1	0.996914168875328	0.1	0.887385853967337	-0.2	0.0668109741590541	-0.2	0.682908461464499	-0.1	0.352874690356264
ENSG00000111596	CNOT2	-0.3	0.472372617121732			-0.3	0.179953159207596	-0.2	4.50280048693365E-6			-0.2	2.12302218947571E-5
ENSG00000111602	TIMELESS	0.7	0.0584605788555935	0.1	0.990587547702976	1.2	2.39520334870439E-6			0.6	0.0746115843453736	-0.2	0.40709640901769
ENSG00000111605	CPSF6	0.3	0.488066907877815			-0.3	0.265190268002758	-0.2	0.135132855780247	-0.5	0.0596767962342702	-0.2	0.0662718914336493
ENSG00000111615	KRR1					0.5	0.113006911985854	0.1	0.326705647407352	0.5	0.106361101281389	0.1	0.416090101459372
ENSG00000111639	MRPL51	0.2	0.643157869004397			-0.5	0.0116428899363799	-0.4	2.49797985856543E-5	-0.6	1.45624318779342E-6	-0.5	8.63133686633364E-6
ENSG00000111640	GAPDH	-0.3	0.7317030010017			0.6	0.274975230301614			0.8	0.0578331187783307		
ENSG00000111642	CHD4	-0.1	0.791694006117281			0.2	0.465079673453475	-0.1	0.257296099865287	0.3	0.250941496797206	-0.1	0.251574133537212
ENSG00000111644	ACRBP					-1.8	0.0598653809208814	-0.2	0.742873084811817	-0.5	0.517141902470268	-0.1	0.898930745486795
ENSG00000111647	UHRF1BP1L	-0.2	0.820701645540791			-0.9	0.0121915763314044	-0.2	0.4688232521582	-0.7	0.0597930349525688	-0.2	0.355780420415592
ENSG00000111652	COPS7A	0.3	0.57590056217824	0.1	0.990011182870496	1.5	5.35179170169289E-14	0.7	7.2854708714385E-11	1.2	2.34086058027364E-5	0.6	3.4672992264588E-9
ENSG00000111653	ING4	-0.6	0.172789171359091	-0.1	0.999871213639684	0.6	0.0916483852907089	0.1	0.509932776266479	1.2	6.62267793291621E-4	0.2	0.173977974902068
ENSG00000111664	GNB3	1.4	0.142150206397658	0.1	0.999871213639684	1.7	0.0901578021478584	0.6	0.158760580251637			0.3	0.584451551643175
ENSG00000111665	CDCA3	0.8	0.211538339870985	0.1	0.999871213639684	1.3	0.00217122429644053	0.1	0.579901593559538	0.4	0.403915910691617		
ENSG00000111666	CHPT1	-0.6	0.324098625942952	-0.2	0.745321640452093	-0.7	0.0497311483622823	0.4	0.0603758139140693	-0.1	0.924062890589227	0.6	6.26247968397761E-4
ENSG00000111667	USP5	0.1	0.905862649090548	0.1	0.958856646083902	-0.1	0.662653938629301	-0.2	0.0352895105754096	-0.2	0.423773556704294	-0.4	0.00158738287413655
ENSG00000111669	TPI1	-0.3	0.124074253435717	-0.1	0.999871213639684	-0.6	1.70736944882816E-6	-0.4	9.66882623443341E-4	-0.3	0.0212263176522002	-0.3	0.0355209194120593
ENSG00000111670	GNPTAB	0.1	0.781925826822715	-0.1	0.999871213639684	-0.7	0.00375014630794226	-0.1	0.516131145966653	-0.8	2.00131747591503E-4		
ENSG00000111671	SPSB2	-0.2	0.765852903197949	0.1	0.999871213639684	-0.7	0.153743038387617			-0.4	0.478106258541721	-0.1	0.617471414659943
ENSG00000111674	ENO2	1.3	0.0825059162117948	-0.1	0.999871213639684	0.5	0.501023882420628	-0.2	0.726501436894425	-0.8	0.209616045270446		
ENSG00000111676	ATN1	-0.1	0.925259237907469			-1.4	1.06503621977116E-5	-0.5	0.00189900701886762	-1.2	0.0026498360799788	-0.5	0.00293695363102867
ENSG00000111678	C12orf57	-0.2	0.646284099466223	-0.1	0.999871213639684			-0.1	0.548232204929026	0.2	0.535237881104472		
ENSG00000111679	PTPN6	0.4	0.510926228990215	0.1	0.999871213639684	-0.3	0.54987666508216	-0.5	0.00153173587667681	-0.7	0.0558531467216497	-0.6	7.49823641908232E-4
ENSG00000111684	LPCAT3			0.3	0.580725542677932			0.5	0.232098395239312	0.6	0.428540357985164	-0.2	0.746871062794704
ENSG00000111696	NT5DC3	0.3	0.700510730553357	0.3	0.775333080295009	0.6	0.318305523145046	0.7	0.0012713600276399	0.2	0.774493076651604	0.3	0.137015236817743
ENSG00000111700	SLCO1B3	1.3	0.195428463968942	0.2	0.978190492930248	2.6	0.00672583334594585	1.1	0.00178106486726634			0.7	0.063323924816587
ENSG00000111701	APOBEC1	-0.5	0.695464237946825	-0.1	0.999871213639684	-0.1	0.943654396274506	-0.1	0.861263717377501	0.4	0.628348881002961	0.2	0.633518762557852
ENSG00000111707	SUDS3	-0.3	0.205261243951945	-0.1	0.527999586111843	-0.1	0.465512051887036	0.1	0.655723269926512	0.2	0.502854504524964	0.2	0.0308341174307648
ENSG00000111711	GOLT1B	1.0	0.0123315163500235	0.3	0.233348313584226	0.6	0.0292845003684971	0.2	0.353334029309513	-0.4	0.325892654648683	-0.2	0.139264450074789
ENSG00000111716	LDHB	0.8	0.0890449178895115			0.2	0.628603705249997	-0.3	0.11676511451273	-0.6	0.0434107753624733	-0.3	0.146230140517697
ENSG00000111725	PRKAB1	-0.7	0.00323917227228078	-0.1	0.978190492930248	-0.2	0.363062773322108	0.2	0.185083317230009	0.5	0.0121206948231897	0.4	0.0103789061669589
ENSG00000111726	CMAS	-0.3	0.258957063501815	-0.1	0.995734224585591	0.4	0.0264951436850573	0.4	4.70765301673935E-5	0.8	8.20677974393734E-6	0.5	2.04107319708169E-7
ENSG00000111727	HCFC2	0.2	0.613665494584203	0.1	0.999871213639684	0.5	0.106172929766792	0.3	0.203839624667016	0.3	0.399471889284683	0.2	0.547411410044598
ENSG00000111728	ST8SIA1	1.0	0.12649364924841			0.6	0.251706554061958	-1.2	2.1817884971079E-4	-0.4	0.604973397165773	-1.0	0.00136608451008008
ENSG00000111731	C2CD5	-0.3	0.789022361130029	-0.1	0.999871213639684	0.5	0.403358005760605	0.6	0.0107316399956358	0.7	0.227029496677205	0.7	0.00459380937666755
